,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
2085,Sul,PR,,41,,,,2022-08-18,33,11433957.0,2721959,1702,44897,9,,,
2086,Sul,PR,,41,,,,2022-08-19,33,11433957.0,2723457,1498,44920,23,,,
2087,Sul,PR,,41,,,,2022-08-20,33,11433957.0,2724678,1221,44932,12,,,
2088,Sul,PR,,41,,,,2022-08-21,34,11433957.0,2725308,630,44937,5,,,
2089,Sul,PR,,41,,,,2022-08-22,34,11433957.0,2725770,462,44938,1,,,
2090,Sul,PR,,41,,,,2022-08-23,34,11433957.0,2727077,1307,44952,14,,,
2091,Sul,PR,,41,,,,2022-08-24,34,11433957.0,2728208,1131,45034,82,,,
2092,Sul,PR,,41,,,,2022-08-25,34,11433957.0,2729490,1282,45076,42,,,
2093,Sul,PR,,41,,,,2022-08-26,34,11433957.0,2730755,1265,45085,9,,,
2094,Sul,PR,,41,,,,2022-08-27,34,11433957.0,2731877,1122,45092,7,,,
2095,Sul,PR,,41,,,,2022-08-28,35,11433957.0,2732359,482,45092,0,,,
2096,Sul,PR,,41,,,,2022-08-29,35,11433957.0,2732536,177,45092,0,,,
2097,Sul,PR,,41,,,,2022-08-30,35,11433957.0,2733655,1119,45107,15,,,
2098,Sul,PR,,41,,,,2022-08-31,35,11433957.0,2734351,696,45117,10,,,
2099,Sul,PR,,41,,,,2022-09-01,35,11433957.0,2735109,758,45125,8,,,
2100,Sul,PR,,41,,,,2022-09-02,35,11433957.0,2735109,0,45125,0,,,
2101,Sul,PR,,41,,,,2022-09-03,35,11433957.0,2737312,2203,45145,20,,,
2102,Sul,PR,,41,,,,2022-09-04,36,11433957.0,2737538,226,45145,0,,,
2103,Sul,PR,,41,,,,2022-09-05,36,11433957.0,2737941,403,45145,0,,,
2104,Sul,PR,,41,,,,2022-09-06,36,11433957.0,2738785,844,45170,25,,,
2105,Sul,PR,,41,,,,2022-09-07,36,11433957.0,2739111,326,45169,-1,,,
2106,Sul,PR,,41,,,,2022-09-08,36,11433957.0,2739620,509,45170,1,,,
2107,Sul,PR,,41,,,,2022-09-09,36,11433957.0,2740391,771,45182,12,,,
2108,Sul,PR,,41,,,,2022-09-10,36,11433957.0,2741166,775,45186,4,,,
2109,Sul,PR,,41,,,,2022-09-11,37,11433957.0,2741381,215,45187,1,,,
2110,Sul,PR,,41,,,,2022-09-12,37,11433957.0,2741598,217,45189,2,,,
2111,Sul,PR,,41,,,,2022-09-13,37,11433957.0,2742202,604,45196,7,,,
2112,Sul,PR,,41,,,,2022-09-14,37,11433957.0,2742637,435,45226,30,,,
2113,Sul,PR,,41,,,,2022-09-15,37,11433957.0,2743221,584,45237,11,,,
2114,Sul,PR,,41,,,,2022-09-16,37,11433957.0,2743814,593,45243,6,,,
2115,Sul,PR,,41,,,,2022-09-17,37,11433957.0,2744258,444,45255,12,,,
2116,Sul,PR,,41,,,,2022-09-18,38,11433957.0,2744485,227,45255,0,,,
2117,Sul,PR,,41,,,,2022-09-19,38,11433957.0,2744606,121,45255,0,,,
2118,Sul,PR,,41,,,,2022-09-20,38,11433957.0,2745091,485,45263,8,,,
2119,Sul,PR,,41,,,,2022-09-21,38,11433957.0,2745426,335,45271,8,,,
2120,Sul,PR,,41,,,,2022-09-22,38,11433957.0,2745884,458,45286,15,,,
2121,Sul,PR,,41,,,,2022-09-23,38,11433957.0,2746346,462,45303,17,,,
2122,Sul,PR,,41,,,,2022-09-24,38,11433957.0,2746689,343,45311,8,,,
2123,Sul,PR,,41,,,,2022-09-25,39,11433957.0,2746860,171,45311,0,,,
2124,Sul,PR,,41,,,,2022-09-26,39,11433957.0,2747008,148,45311,0,,,
2125,Sul,PR,,41,,,,2022-09-27,39,11433957.0,2747301,293,45320,9,,,
2126,Sul,PR,,41,,,,2022-09-28,39,11433957.0,2747563,262,45331,11,,,
2127,Sul,PR,,41,,,,2022-09-29,39,11433957.0,2747935,372,45338,7,,,
2128,Sul,PR,,41,,,,2022-09-30,39,11433957.0,2748293,358,45346,8,,,
2129,Sul,PR,,41,,,,2022-10-01,39,11433957.0,2748520,227,45348,2,,,
2130,Sul,PR,,41,,,,2022-10-02,40,11433957.0,2748644,124,45348,0,,,
2131,Sul,PR,,41,,,,2022-10-03,40,11433957.0,2748742,98,45349,1,,,
2132,Sul,PR,,41,,,,2022-10-04,40,11433957.0,2748742,0,45349,0,,,
2133,Sul,PR,,41,,,,2022-10-05,40,11433957.0,2749199,457,45362,13,,,
2134,Sul,SC,,42,,,,2022-07-01,26,7164788.0,1795400,1211,22041,12,,,
2135,Sul,SC,,42,,,,2022-07-02,26,7164788.0,1797487,2087,22046,5,,,
2136,Sul,SC,,42,,,,2022-07-03,27,7164788.0,1797957,470,22048,2,,,
2137,Sul,SC,,42,,,,2022-07-04,27,7164788.0,1798347,390,22057,9,,,
2138,Sul,SC,,42,,,,2022-07-05,27,7164788.0,1800612,2265,22063,6,,,
2139,Sul,SC,,42,,,,2022-07-06,27,7164788.0,1802739,2127,22073,10,,,
2140,Sul,SC,,42,,,,2022-07-07,27,7164788.0,1805196,2457,22079,6,,,
2141,Sul,SC,,42,,,,2022-07-08,27,7164788.0,1807320,2124,22084,5,,,
2142,Sul,SC,,42,,,,2022-07-09,27,7164788.0,1809222,1902,22091,7,,,
2143,Sul,SC,,42,,,,2022-07-10,28,7164788.0,1809745,523,22095,4,,,
2144,Sul,SC,,42,,,,2022-07-11,28,7164788.0,1810167,422,22107,12,,,
2145,Sul,SC,,42,,,,2022-07-12,28,7164788.0,1812370,2203,22120,13,,,
2146,Sul,SC,,42,,,,2022-07-13,28,7164788.0,1814679,2309,22127,7,,,
2147,Sul,SC,,42,,,,2022-07-14,28,7164788.0,1816930,2251,22134,7,,,
2148,Sul,SC,,42,,,,2022-07-15,28,7164788.0,1819059,2129,22144,10,,,
2149,Sul,SC,,42,,,,2022-07-16,28,7164788.0,1821434,2375,22144,0,,,
2150,Sul,SC,,42,,,,2022-07-17,29,7164788.0,1821803,369,22144,0,,,
2151,Sul,SC,,42,,,,2022-07-18,29,7164788.0,1822123,320,22150,6,,,
2152,Sul,SC,,42,,,,2022-07-19,29,7164788.0,1824052,1929,22160,10,,,
2153,Sul,SC,,42,,,,2022-07-20,29,7164788.0,1825894,1842,22172,12,,,
2154,Sul,SC,,42,,,,2022-07-21,29,7164788.0,1827696,1802,22176,4,,,
2155,Sul,SC,,42,,,,2022-07-22,29,7164788.0,1829188,1492,22182,6,,,
2156,Sul,SC,,42,,,,2022-07-23,29,7164788.0,1830714,1526,22184,2,,,
2157,Sul,SC,,42,,,,2022-07-24,30,7164788.0,1831006,292,22185,1,,,
2158,Sul,SC,,42,,,,2022-07-25,30,7164788.0,1831364,358,22186,1,,,
2159,Sul,SC,,42,,,,2022-07-26,30,7164788.0,1833053,1689,22196,10,,,
2160,Sul,SC,,42,,,,2022-07-27,30,7164788.0,1834665,1612,22203,7,,,
2161,Sul,SC,,42,,,,2022-07-28,30,7164788.0,1836266,1601,22210,7,,,
2162,Sul,SC,,42,,,,2022-07-29,30,7164788.0,1837652,1386,22215,5,,,
2163,Sul,SC,,42,,,,2022-07-30,30,7164788.0,1838953,1301,22220,5,,,
2164,Sul,SC,,42,,,,2022-07-31,31,7164788.0,1839246,293,22223,3,,,
2165,Sul,SC,,42,,,,2022-08-01,31,7164788.0,1839419,173,22230,7,,,
2166,Sul,SC,,42,,,,2022-08-02,31,7164788.0,1840764,1345,22237,7,,,
2167,Sul,SC,,42,,,,2022-08-03,31,7164788.0,1842056,1292,22245,8,,,
2168,Sul,SC,,42,,,,2022-08-04,31,7164788.0,1844694,2638,22250,5,,,
2169,Sul,SC,,42,,,,2022-08-05,31,7164788.0,1845754,1060,22256,6,,,
2170,Sul,SC,,42,,,,2022-08-06,31,7164788.0,1846876,1122,22262,6,,,
2171,Sul,SC,,42,,,,2022-08-07,32,7164788.0,1847099,223,22262,0,,,
2172,Sul,SC,,42,,,,2022-08-08,32,7164788.0,1847233,134,22265,3,,,
2173,Sul,SC,,42,,,,2022-08-09,32,7164788.0,1848333,1100,22275,10,,,
2174,Sul,SC,,42,,,,2022-08-10,32,7164788.0,1849436,1103,22288,13,,,
2175,Sul,SC,,42,,,,2022-08-11,32,7164788.0,1850307,871,22296,8,,,
2176,Sul,SC,,42,,,,2022-08-12,32,7164788.0,1851075,768,22299,3,,,
2177,Sul,SC,,42,,,,2022-08-13,32,7164788.0,1852041,966,22302,3,,,
2178,Sul,SC,,42,,,,2022-08-14,33,7164788.0,1852201,160,22304,2,,,
2179,Sul,SC,,42,,,,2022-08-15,33,7164788.0,1852301,100,22308,4,,,
2180,Sul,SC,,42,,,,2022-08-16,33,7164788.0,1853359,1058,22315,7,,,
2181,Sul,SC,,42,,,,2022-08-17,33,7164788.0,1854314,955,22321,6,,,
2182,Sul,SC,,42,,,,2022-08-18,33,7164788.0,1855201,887,22325,4,,,
2183,Sul,SC,,42,,,,2022-08-19,33,7164788.0,1855910,709,22329,4,,,
2184,Sul,SC,,42,,,,2022-08-20,33,7164788.0,1856617,707,22330,1,,,
2185,Sul,SC,,42,,,,2022-08-21,34,7164788.0,1856775,158,22330,0,,,
2186,Sul,SC,,42,,,,2022-08-22,34,7164788.0,1856891,116,22333,3,,,
2187,Sul,SC,,42,,,,2022-08-23,34,7164788.0,1857689,798,22338,5,,,
2188,Sul,SC,,42,,,,2022-08-24,34,7164788.0,1858701,1012,22340,2,,,
2189,Sul,SC,,42,,,,2022-08-25,34,7164788.0,1859669,968,22342,2,,,
2190,Sul,SC,,42,,,,2022-08-26,34,7164788.0,1860591,922,22343,1,,,
2191,Sul,SC,,42,,,,2022-08-27,34,7164788.0,1861708,1117,22347,4,,,
2192,Sul,SC,,42,,,,2022-08-28,35,7164788.0,1861834,126,22347,0,,,
2193,Sul,SC,,42,,,,2022-08-29,35,7164788.0,1861908,74,22348,1,,,
2194,Sul,SC,,42,,,,2022-08-30,35,7164788.0,1862997,1089,22356,8,,,
2195,Sul,SC,,42,,,,2022-08-31,35,7164788.0,1863980,983,22359,3,,,
2196,Sul,SC,,42,,,,2022-09-01,35,7164788.0,1864867,887,22363,4,,,
2197,Sul,SC,,42,,,,2022-09-02,35,7164788.0,1865827,960,22368,5,,,
2198,Sul,SC,,42,,,,2022-09-03,35,7164788.0,1866450,623,22370,2,,,
2199,Sul,SC,,42,,,,2022-09-04,36,7164788.0,1866508,58,22370,0,,,
2200,Sul,SC,,42,,,,2022-09-05,36,7164788.0,1866571,63,22372,2,,,
2201,Sul,SC,,42,,,,2022-09-06,36,7164788.0,1867185,614,22376,4,,,
2202,Sul,SC,,42,,,,2022-09-07,36,7164788.0,1867756,571,22378,2,,,
2203,Sul,SC,,42,,,,2022-09-08,36,7164788.0,1867857,101,22381,3,,,
2204,Sul,SC,,42,,,,2022-09-09,36,7164788.0,1868495,638,22384,3,,,
2205,Sul,SC,,42,,,,2022-09-10,36,7164788.0,1869206,711,22384,0,,,
2206,Sul,SC,,42,,,,2022-09-11,37,7164788.0,1869308,102,22384,0,,,
2207,Sul,SC,,42,,,,2022-09-12,37,7164788.0,1869350,42,22385,1,,,
2208,Sul,SC,,42,,,,2022-09-13,37,7164788.0,1870116,766,22386,1,,,
2209,Sul,SC,,42,,,,2022-09-14,37,7164788.0,1870704,588,22383,-3,,,
2210,Sul,SC,,42,,,,2022-09-15,37,7164788.0,1871346,642,22382,-1,,,
2211,Sul,SC,,42,,,,2022-09-16,37,7164788.0,1871853,507,22384,2,,,
2212,Sul,SC,,42,,,,2022-09-17,37,7164788.0,1872350,497,22386,2,,,
2213,Sul,SC,,42,,,,2022-09-18,38,7164788.0,1872503,153,22386,0,,,
2214,Sul,SC,,42,,,,2022-09-19,38,7164788.0,1872522,19,22386,0,,,
2215,Sul,SC,,42,,,,2022-09-20,38,7164788.0,1873138,616,22392,6,,,
2216,Sul,SC,,42,,,,2022-09-21,38,7164788.0,1873176,38,22394,2,,,
2217,Sul,SC,,42,,,,2022-09-22,38,7164788.0,1874047,871,22393,-1,,,
2218,Sul,SC,,42,,,,2022-09-23,38,7164788.0,1874493,446,22392,-1,,,
2219,Sul,SC,,42,,,,2022-09-24,38,7164788.0,1874901,408,22392,0,,,
2220,Sul,SC,,42,,,,2022-09-25,39,7164788.0,1874901,0,22392,0,,,
2221,Sul,SC,,42,,,,2022-09-26,39,7164788.0,1874981,80,22395,3,,,
2222,Sul,SC,,42,,,,2022-09-27,39,7164788.0,1875377,396,22395,0,,,
2223,Sul,SC,,42,,,,2022-09-28,39,7164788.0,1875752,375,22395,0,,,
2224,Sul,SC,,42,,,,2022-09-29,39,7164788.0,1876105,353,22396,1,,,
2225,Sul,SC,,42,,,,2022-09-30,39,7164788.0,1876415,310,22403,7,,,
2226,Sul,SC,,42,,,,2022-10-01,39,7164788.0,1876698,283,22406,3,,,
2227,Sul,SC,,42,,,,2022-10-02,40,7164788.0,1876723,25,22407,1,,,
2228,Sul,SC,,42,,,,2022-10-03,40,7164788.0,1876740,17,22408,1,,,
2229,Sul,SC,,42,,,,2022-10-04,40,7164788.0,1877101,361,22410,2,,,
2230,Sul,SC,,42,,,,2022-10-05,40,7164788.0,1877526,425,22410,0,,,
2231,Sul,RS,,43,,,,2022-07-01,26,11377239.0,2550899,3652,40040,13,,,
2232,Sul,RS,,43,,,,2022-07-02,26,11377239.0,2555061,4162,40057,17,,,
2233,Sul,RS,,43,,,,2022-07-03,27,11377239.0,2555963,902,40070,13,,,
2234,Sul,RS,,43,,,,2022-07-04,27,11377239.0,2556808,845,40071,1,,,
2235,Sul,RS,,43,,,,2022-07-05,27,11377239.0,2561171,4363,40100,29,,,
2236,Sul,RS,,43,,,,2022-07-06,27,11377239.0,2565686,4515,40131,31,,,
2237,Sul,RS,,43,,,,2022-07-07,27,11377239.0,2567911,2225,40149,18,,,
2238,Sul,RS,,43,,,,2022-07-08,27,11377239.0,2574219,6308,40165,16,,,
2239,Sul,RS,,43,,,,2022-07-09,27,11377239.0,2578500,4281,40184,19,,,
2240,Sul,RS,,43,,,,2022-07-10,28,11377239.0,2579707,1207,40193,9,,,
2241,Sul,RS,,43,,,,2022-07-11,28,11377239.0,2580458,751,40194,1,,,
2242,Sul,RS,,43,,,,2022-07-12,28,11377239.0,2585328,4870,40209,15,,,
2243,Sul,RS,,43,,,,2022-07-13,28,11377239.0,2589893,4565,40235,26,,,
2244,Sul,RS,,43,,,,2022-07-14,28,11377239.0,2593648,3755,40250,15,,,
2245,Sul,RS,,43,,,,2022-07-15,28,11377239.0,2595632,1984,40264,14,,,
2246,Sul,RS,,43,,,,2022-07-16,28,11377239.0,2601241,5609,40286,22,,,
2247,Sul,RS,,43,,,,2022-07-17,29,11377239.0,2602241,1000,40291,5,,,
2248,Sul,RS,,43,,,,2022-07-18,29,11377239.0,2602933,692,40293,2,,,
2249,Sul,RS,,43,,,,2022-07-19,29,11377239.0,2607130,4197,40318,25,,,
2250,Sul,RS,,43,,,,2022-07-20,29,11377239.0,2611177,4047,40333,15,,,
2251,Sul,RS,,43,,,,2022-07-21,29,11377239.0,2614684,3507,40338,5,,,
2252,Sul,RS,,43,,,,2022-07-22,29,11377239.0,2618655,3971,40357,19,,,
2253,Sul,RS,,43,,,,2022-07-23,29,11377239.0,2622443,3788,40368,11,,,
2254,Sul,RS,,43,,,,2022-07-24,30,11377239.0,2623532,1089,40372,4,,,
2255,Sul,RS,,43,,,,2022-07-25,30,11377239.0,2624124,592,40373,1,,,
2256,Sul,RS,,43,,,,2022-07-26,30,11377239.0,2626051,1927,40389,16,,,
2257,Sul,RS,,43,,,,2022-07-27,30,11377239.0,2632447,6396,40412,23,,,
2258,Sul,RS,,43,,,,2022-07-28,30,11377239.0,2636801,4354,40427,15,,,
2259,Sul,RS,,43,,,,2022-07-29,30,11377239.0,2640779,3978,40444,17,,,
2260,Sul,RS,,43,,,,2022-07-30,30,11377239.0,2644442,3663,40457,13,,,
2261,Sul,RS,,43,,,,2022-07-31,31,11377239.0,2645315,873,40462,5,,,
2262,Sul,RS,,43,,,,2022-08-01,31,11377239.0,2645894,579,40468,6,,,
2263,Sul,RS,,43,,,,2022-08-02,31,11377239.0,2649586,3692,40485,17,,,
2264,Sul,RS,,43,,,,2022-08-03,31,11377239.0,2653321,3735,40511,26,,,
2265,Sul,RS,,43,,,,2022-08-04,31,11377239.0,2656832,3511,40521,10,,,
2266,Sul,RS,,43,,,,2022-08-05,31,11377239.0,2660080,3248,40527,6,,,
2267,Sul,RS,,43,,,,2022-08-06,31,11377239.0,2663094,3014,40542,15,,,
2268,Sul,RS,,43,,,,2022-08-07,32,11377239.0,2663820,726,40545,3,,,
2269,Sul,RS,,43,,,,2022-08-08,32,11377239.0,2664229,409,40549,4,,,
2270,Sul,RS,,43,,,,2022-08-09,32,11377239.0,2667631,3402,40570,21,,,
2271,Sul,RS,,43,,,,2022-08-10,32,11377239.0,2670767,3136,40598,28,,,
2272,Sul,RS,,43,,,,2022-08-11,32,11377239.0,2673610,2843,40616,18,,,
2273,Sul,RS,,43,,,,2022-08-12,32,11377239.0,2676473,2863,40642,26,,,
2274,Sul,RS,,43,,,,2022-08-13,32,11377239.0,2679177,2704,40652,10,,,
2275,Sul,RS,,43,,,,2022-08-14,33,11377239.0,2679916,739,40655,3,,,
2276,Sul,RS,,43,,,,2022-08-15,33,11377239.0,2680363,447,40657,2,,,
2277,Sul,RS,,43,,,,2022-08-16,33,11377239.0,2683628,3265,40675,18,,,
2278,Sul,RS,,43,,,,2022-08-17,33,11377239.0,2686706,3078,40694,19,,,
2279,Sul,RS,,43,,,,2022-08-18,33,11377239.0,2689350,2644,40705,11,,,
2280,Sul,RS,,43,,,,2022-08-19,33,11377239.0,2692098,2748,40718,13,,,
2281,Sul,RS,,43,,,,2022-08-20,33,11377239.0,2694453,2355,40733,15,,,
2282,Sul,RS,,43,,,,2022-08-21,34,11377239.0,2694964,511,40743,10,,,
2283,Sul,RS,,43,,,,2022-08-22,34,11377239.0,2695229,265,40743,0,,,
2284,Sul,RS,,43,,,,2022-08-23,34,11377239.0,2697571,2342,40755,12,,,
2285,Sul,RS,,43,,,,2022-08-24,34,11377239.0,2699998,2427,40777,22,,,
2286,Sul,RS,,43,,,,2022-08-25,34,11377239.0,2702578,2580,40801,24,,,
2287,Sul,RS,,43,,,,2022-08-26,34,11377239.0,2704838,2260,40818,17,,,
2288,Sul,RS,,43,,,,2022-08-27,34,11377239.0,2707001,2163,40828,10,,,
2289,Sul,RS,,43,,,,2022-08-28,35,11377239.0,2707587,586,40833,5,,,
2290,Sul,RS,,43,,,,2022-08-29,35,11377239.0,2707876,289,40835,2,,,
2291,Sul,RS,,43,,,,2022-08-30,35,11377239.0,2709852,1976,40851,16,,,
2292,Sul,RS,,43,,,,2022-08-31,35,11377239.0,2711742,1890,40864,13,,,
2293,Sul,RS,,43,,,,2022-09-01,35,11377239.0,2713448,1706,40876,12,,,
2294,Sul,RS,,43,,,,2022-09-02,35,11377239.0,2715049,1601,40889,13,,,
2295,Sul,RS,,43,,,,2022-09-03,35,11377239.0,2716484,1435,40897,8,,,
2296,Sul,RS,,43,,,,2022-09-04,36,11377239.0,2716741,257,40902,5,,,
2297,Sul,RS,,43,,,,2022-09-05,36,11377239.0,2716858,117,40902,0,,,
2298,Sul,RS,,43,,,,2022-09-06,36,11377239.0,2718416,1558,40909,7,,,
2299,Sul,RS,,43,,,,2022-09-07,36,11377239.0,2719809,1393,40923,14,,,
2300,Sul,RS,,43,,,,2022-09-08,36,11377239.0,2720006,197,40930,7,,,
2301,Sul,RS,,43,,,,2022-09-09,36,11377239.0,2721406,1400,40935,5,,,
2302,Sul,RS,,43,,,,2022-09-10,36,11377239.0,2722778,1372,40945,10,,,
2303,Sul,RS,,43,,,,2022-09-11,37,11377239.0,2723098,320,40949,4,,,
2304,Sul,RS,,43,,,,2022-09-12,37,11377239.0,2723237,139,40950,1,,,
2305,Sul,RS,,43,,,,2022-09-13,37,11377239.0,2724301,1064,40959,9,,,
2306,Sul,RS,,43,,,,2022-09-14,37,11377239.0,2725339,1038,40976,17,,,
2307,Sul,RS,,43,,,,2022-09-15,37,11377239.0,2726151,812,40989,13,,,
2308,Sul,RS,,43,,,,2022-09-16,37,11377239.0,2727091,940,40999,10,,,
2309,Sul,RS,,43,,,,2022-09-17,37,11377239.0,2727091,0,40999,0,,,
2310,Sul,RS,,43,,,,2022-09-18,38,11377239.0,2728102,1011,41009,10,,,
2311,Sul,RS,,43,,,,2022-09-19,38,11377239.0,2728181,79,41010,1,,,
2312,Sul,RS,,43,,,,2022-09-20,38,11377239.0,2728826,645,41026,16,,,
2313,Sul,RS,,43,,,,2022-09-21,38,11377239.0,2728937,111,41029,3,,,
2314,Sul,RS,,43,,,,2022-09-22,38,11377239.0,2729709,772,41034,5,,,
2315,Sul,RS,,43,,,,2022-09-23,38,11377239.0,2730709,1000,41043,9,,,
2316,Sul,RS,,43,,,,2022-09-24,38,11377239.0,2731460,751,41048,5,,,
2317,Sul,RS,,43,,,,2022-09-25,39,11377239.0,2731594,134,41054,6,,,
2318,Sul,RS,,43,,,,2022-09-26,39,11377239.0,2731688,94,41047,-7,,,
2319,Sul,RS,,43,,,,2022-09-27,39,11377239.0,2732458,770,41047,0,,,
2320,Sul,RS,,43,,,,2022-09-28,39,11377239.0,2733203,745,41063,16,,,
2321,Sul,RS,,43,,,,2022-09-29,39,11377239.0,2733942,739,41080,17,,,
2322,Sul,RS,,43,,,,2022-09-30,39,11377239.0,2734697,755,41087,7,,,
2323,Sul,RS,,43,,,,2022-10-01,39,11377239.0,2735304,607,41089,2,,,
2324,Sul,RS,,43,,,,2022-10-02,40,11377239.0,2735396,92,41092,3,,,
2325,Sul,RS,,43,,,,2022-10-03,40,11377239.0,2735413,17,41092,0,,,
2326,Sul,RS,,43,,,,2022-10-04,40,11377239.0,2735902,489,41098,6,,,
2327,Sul,RS,,43,,,,2022-10-05,40,11377239.0,2736558,656,41107,9,,,
2328,Centro-Oeste,MS,,50,,,,2022-07-01,26,2778986.0,550694,847,10626,0,,,
2329,Centro-Oeste,MS,,50,,,,2022-07-02,26,2778986.0,551310,616,10626,0,,,
2330,Centro-Oeste,MS,,50,,,,2022-07-03,27,2778986.0,552247,937,10626,0,,,
2331,Centro-Oeste,MS,,50,,,,2022-07-04,27,2778986.0,552247,0,10626,0,,,
2332,Centro-Oeste,MS,,50,,,,2022-07-05,27,2778986.0,553206,959,10645,19,,,
2333,Centro-Oeste,MS,,50,,,,2022-07-06,27,2778986.0,553547,341,10645,0,,,
2334,Centro-Oeste,MS,,50,,,,2022-07-07,27,2778986.0,553894,347,10645,0,,,
2335,Centro-Oeste,MS,,50,,,,2022-07-08,27,2778986.0,554357,463,10645,0,,,
2336,Centro-Oeste,MS,,50,,,,2022-07-09,27,2778986.0,554857,500,10645,0,,,
2337,Centro-Oeste,MS,,50,,,,2022-07-10,28,2778986.0,555771,914,10645,0,,,
2338,Centro-Oeste,MS,,50,,,,2022-07-11,28,2778986.0,555863,92,10645,0,,,
2339,Centro-Oeste,MS,,50,,,,2022-07-12,28,2778986.0,556240,377,10663,18,,,
2340,Centro-Oeste,MS,,50,,,,2022-07-13,28,2778986.0,556644,404,10663,0,,,
2341,Centro-Oeste,MS,,50,,,,2022-07-14,28,2778986.0,557583,939,10663,0,,,
2342,Centro-Oeste,MS,,50,,,,2022-07-15,28,2778986.0,557902,319,10663,0,,,
2343,Centro-Oeste,MS,,50,,,,2022-07-16,28,2778986.0,558149,247,10663,0,,,
2344,Centro-Oeste,MS,,50,,,,2022-07-17,29,2778986.0,559092,943,10663,0,,,
2345,Centro-Oeste,MS,,50,,,,2022-07-18,29,2778986.0,559403,311,10663,0,,,
2346,Centro-Oeste,MS,,50,,,,2022-07-19,29,2778986.0,559725,322,10681,18,,,
2347,Centro-Oeste,MS,,50,,,,2022-07-20,29,2778986.0,560732,1007,10681,0,,,
2348,Centro-Oeste,MS,,50,,,,2022-07-21,29,2778986.0,561007,275,10681,0,,,
2349,Centro-Oeste,MS,,50,,,,2022-07-22,29,2778986.0,561779,772,10681,0,,,
2350,Centro-Oeste,MS,,50,,,,2022-07-23,29,2778986.0,562008,229,10681,0,,,
2351,Centro-Oeste,MS,,50,,,,2022-07-24,30,2778986.0,562085,77,10681,0,,,
2352,Centro-Oeste,MS,,50,,,,2022-07-25,30,2778986.0,562132,47,10681,0,,,
2353,Centro-Oeste,MS,,50,,,,2022-07-26,30,2778986.0,562332,200,10707,26,,,
2354,Centro-Oeste,MS,,50,,,,2022-07-27,30,2778986.0,563200,868,10707,0,,,
2355,Centro-Oeste,MS,,50,,,,2022-07-28,30,2778986.0,563702,502,10707,0,,,
2356,Centro-Oeste,MS,,50,,,,2022-07-29,30,2778986.0,564192,490,10707,0,,,
2357,Centro-Oeste,MS,,50,,,,2022-07-30,30,2778986.0,564562,370,10707,0,,,
2358,Centro-Oeste,MS,,50,,,,2022-07-31,31,2778986.0,564921,359,10707,0,,,
2359,Centro-Oeste,MS,,50,,,,2022-08-01,31,2778986.0,565453,532,10707,0,,,
2360,Centro-Oeste,MS,,50,,,,2022-08-02,31,2778986.0,566348,895,10724,17,,,
2361,Centro-Oeste,MS,,50,,,,2022-08-03,31,2778986.0,567304,956,10724,0,,,
2362,Centro-Oeste,MS,,50,,,,2022-08-04,31,2778986.0,567785,481,10724,0,,,
2363,Centro-Oeste,MS,,50,,,,2022-08-05,31,2778986.0,568128,343,10724,0,,,
2364,Centro-Oeste,MS,,50,,,,2022-08-06,31,2778986.0,568566,438,10724,0,,,
2365,Centro-Oeste,MS,,50,,,,2022-08-07,32,2778986.0,568734,168,10724,0,,,
2366,Centro-Oeste,MS,,50,,,,2022-08-08,32,2778986.0,568940,206,10724,0,,,
2367,Centro-Oeste,MS,,50,,,,2022-08-09,32,2778986.0,569479,539,10747,23,,,
2368,Centro-Oeste,MS,,50,,,,2022-08-10,32,2778986.0,570552,1073,10747,0,,,
2369,Centro-Oeste,MS,,50,,,,2022-08-11,32,2778986.0,570802,250,10747,0,,,
2370,Centro-Oeste,MS,,50,,,,2022-08-12,32,2778986.0,571046,244,10747,0,,,
2371,Centro-Oeste,MS,,50,,,,2022-08-13,32,2778986.0,571507,461,10747,0,,,
2372,Centro-Oeste,MS,,50,,,,2022-08-14,33,2778986.0,571828,321,10747,0,,,
2373,Centro-Oeste,MS,,50,,,,2022-08-15,33,2778986.0,571840,12,10747,0,,,
2374,Centro-Oeste,MS,,50,,,,2022-08-16,33,2778986.0,572030,190,10771,24,,,
2375,Centro-Oeste,MS,,50,,,,2022-08-17,33,2778986.0,572459,429,10771,0,,,
2376,Centro-Oeste,MS,,50,,,,2022-08-18,33,2778986.0,572881,422,10771,0,,,
2377,Centro-Oeste,MS,,50,,,,2022-08-19,33,2778986.0,573490,609,10771,0,,,
2378,Centro-Oeste,MS,,50,,,,2022-08-20,33,2778986.0,574316,826,10771,0,,,
2379,Centro-Oeste,MS,,50,,,,2022-08-21,34,2778986.0,574401,85,10771,0,,,
2380,Centro-Oeste,MS,,50,,,,2022-08-22,34,2778986.0,574423,22,10771,0,,,
2381,Centro-Oeste,MS,,50,,,,2022-08-23,34,2778986.0,574542,119,10786,15,,,
2382,Centro-Oeste,MS,,50,,,,2022-08-24,34,2778986.0,575047,505,10786,0,,,
2383,Centro-Oeste,MS,,50,,,,2022-08-25,34,2778986.0,575771,724,10786,0,,,
2384,Centro-Oeste,MS,,50,,,,2022-08-26,34,2778986.0,576396,625,10786,0,,,
